Order ID,Origin Port,Carrier,Service Level,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Maximum delivery time
8097,4,1.0,1,40,871,3,1,344,5.472225125852432,2
3987,4,1.0,1,40,871,3,1,235,0.09771830581879343,2
8396,4,1.0,1,40,871,3,1,304,6.449408184040366,2
4912,4,1.0,1,40,871,3,1,317,1.1726196698255211,2
4179,4,1.0,1,40,871,3,1,315,0.09771830581879343,2
7358,4,1.0,1,40,871,3,1,337,1.368056281463108,2
3432,4,1.0,1,40,871,3,1,266,2.1498027280134555,2
5748,4,1.0,1,40,871,3,1,284,0.8794647523691408,2
8864,4,1.0,1,40,871,3,1,280,1.1726196698255211,2
8691,4,1.0,1,40,871,3,1,260,0.3908732232751737,2
5861,4,1.0,1,40,931,3,1,274,0.38337417562091336,2
6861,4,1.0,1,40,931,3,1,271,0.5750612634313701,2
605,4,1.0,1,40,931,3,1,320,0.19168708781045668,2
340,4,1.0,1,40,931,3,1,296,0.28753063171568505,2
5505,4,1.0,1,40,931,3,1,262,0.7667483512418267,2
3544,4,1.0,1,40,931,3,1,294,0.09584354390522834,2
3888,4,1.0,1,40,931,3,1,241,0.09584354390522834,2
4176,4,1.0,1,40,931,3,1,305,0.09584354390522834,2
2490,4,1.0,1,40,931,3,1,281,0.38337417562091336,2
6860,4,1.0,1,40,931,3,1,342,3.354524036682992,2
3941,4,1.0,1,40,931,3,1,331,0.19168708781045668,2
2689,4,1.0,1,40,931,3,1,254,0.38337417562091336,2
7450,4,1.0,1,40,931,3,1,271,2.779462773251622,2
1000,4,1.0,1,40,931,3,1,316,0.862591895147055,2
6622,4,1.0,1,40,931,3,1,371,6.709048073365984,2
7263,4,1.0,1,40,931,3,1,299,2.1085579659150233,2
5337,4,1.0,1,40,931,3,1,251,0.09584354390522834,2
3649,4,1.0,1,40,931,3,1,313,0.09584354390522834,2
2236,4,1.0,1,40,931,3,1,282,0.09584354390522834,2
4772,4,1.0,1,40,931,3,1,333,0.5750612634313701,2
485,4,1.0,1,40,931,3,1,316,0.09584354390522834,2
8839,4,1.0,1,40,931,3,1,355,3.354524036682992,2
9113,4,1.0,1,40,931,3,1,319,0.38337417562091336,2
4667,4,1.0,1,40,931,3,1,305,0.5750612634313701,2
6648,4,1.0,1,40,931,3,1,310,3.354524036682992,2
335,4,1.0,1,40,931,3,1,245,0.19168708781045668,2
4585,4,1.0,1,40,931,3,1,291,0.28753063171568505,2
2666,4,1.0,1,40,931,3,1,289,0.19168708781045668,2
3141,4,1.0,1,40,931,3,1,338,0.38337417562091336,2
342,4,1.0,1,40,931,3,1,286,0.9584354390522833,2
6821,4,1.0,1,40,931,3,1,262,0.09584354390522834,2
8857,4,1.0,1,40,931,3,1,323,7.859170600228724,2
5339,4,1.0,1,40,887,3,1,292,0.5567058447386692,2
7894,4,1.0,1,40,887,3,1,283,1.0206273820208935,2
8096,4,1.0,1,40,887,3,1,304,0.7422744596515589,2
7440,4,1.0,1,40,887,3,1,332,3.1546664535191256,2
1693,4,1.0,1,40,887,3,1,245,0.6494901521951141,2
5326,4,1.0,1,40,887,3,1,279,0.9278430745644486,2
2667,4,1.0,1,40,887,3,1,244,0.37113722982577946,2
8394,4,1.0,1,40,887,3,1,322,1.2061959969337832,2
4002,4,1.0,1,40,887,3,1,279,0.18556861491288973,2
1296,4,1.0,1,40,887,3,1,263,1.6701175342160075,2
1002,4,1.0,1,40,887,3,1,318,0.37113722982577946,2
5026,4,1.0,1,40,887,3,1,279,0.5567058447386692,2
5506,4,1.0,1,40,887,3,1,310,0.18556861491288973,2
8114,4,1.0,1,40,887,3,1,320,4.175293835540019,2
2491,4,1.0,1,40,887,3,1,294,0.09278430745644486,2
2841,4,1.0,1,40,887,3,1,335,0.18556861491288973,2
2144,4,1.0,1,40,887,3,1,258,0.37113722982577946,2
2022,4,1.0,1,40,887,3,1,272,0.2783529223693346,2
3428,4,1.0,1,40,887,3,1,297,0.09278430745644486,2
4244,4,1.0,1,40,887,3,1,302,1.1134116894773385,2
3121,4,1.0,1,40,887,3,1,351,1.5773332267595628,2
7373,4,1.0,1,40,887,3,1,265,0.18556861491288973,2
225,4,1.0,1,40,887,3,1,259,0.09278430745644486,2
3942,4,1.0,1,40,887,3,1,276,0.5567058447386692,2
2690,4,1.0,1,40,887,3,1,303,0.09278430745644486,2
3547,4,1.0,1,40,887,3,1,273,1.2989803043902282,2
5745,4,1.0,1,40,887,3,1,304,0.18556861491288973,2
5130,4,1.0,1,40,887,3,1,336,0.37113722982577946,2
2503,4,1.0,1,40,887,3,1,245,0.18556861491288973,2
336,4,1.0,1,40,887,3,1,302,0.18556861491288973,2
3258,4,1.0,1,40,887,3,1,309,0.09278430745644486,2
8167,4,1.0,1,40,887,3,1,240,0.5567058447386692,2
4940,4,1.0,1,40,887,3,1,303,0.18556861491288973,2
8840,4,1.0,1,40,887,3,1,250,0.4639215372822243,2
6226,4,1.0,1,40,887,3,1,293,0.09278430745644486,2
1679,4,1.0,1,40,887,3,1,291,0.18556861491288973,2
7157,4,1.0,1,40,880,3,1,264,0.18270204416603794,2
3998,4,1.0,1,40,880,3,1,292,0.5481061324981138,2
7369,4,1.0,1,40,880,3,1,258,0.3654040883320759,2
4935,4,1.0,1,40,880,3,1,335,1.0962122649962276,2
8838,4,1.0,1,40,880,3,1,319,0.7308081766641518,2
4240,4,1.0,1,40,880,3,1,264,0.3654040883320759,2
5320,4,1.0,1,40,880,3,1,293,0.18270204416603794,2
5024,4,1.0,1,40,880,3,1,325,2.740530662490569,2
7059,4,1.0,1,40,880,3,1,328,0.3654040883320759,2
2499,4,1.0,1,40,880,3,1,314,1.0962122649962276,2
4567,4,1.0,1,40,880,3,1,326,0.7308081766641518,2
6616,4,1.0,1,40,880,3,1,330,0.18270204416603794,2
5859,4,1.0,1,40,880,3,1,310,0.18270204416603794,2
2492,4,1.0,1,40,880,3,1,273,0.18270204416603794,2
6824,4,1.0,1,40,880,3,1,338,0.3654040883320759,2
8164,4,1.0,1,40,880,3,1,285,1.8270204416603795,2
6045,4,1.0,1,40,880,3,1,245,0.18270204416603794,2
8109,4,1.0,1,40,880,3,1,334,0.9135102208301897,2
4086,4,1.0,1,40,880,3,1,308,4.019444971652835,2
7897,4,1.0,1,40,880,3,1,347,1.6443183974943414,2
7682,4,1.0,1,40,880,3,1,280,1.0962122649962276,2
3112,4,1.0,1,40,880,3,1,243,0.3654040883320759,2
4664,4,1.0,1,40,880,3,1,275,0.7308081766641518,2
3423,4,1.0,1,40,880,3,1,309,0.18270204416603794,2
4768,4,1.0,1,40,880,3,1,301,3.471338839154721,2
8390,4,1.0,1,40,880,3,1,317,2.831881684573588,2
5322,4,1.0,1,40,879,3,1,275,1.0944915472837562,2
5501,4,1.0,1,40,879,3,1,343,4.560381447015651,2
482,4,1.0,1,40,879,3,1,429,11.313029906942258,2
600,4,1.0,1,40,879,3,1,296,2.0065678366868864,2
3113,4,1.0,1,40,879,3,1,264,0.09120762894031302,2
5334,4,1.0,1,40,879,3,1,244,0.5472457736418781,2
6360,4,1.0,1,40,879,3,1,332,6.384534025821911,2
1678,4,1.0,1,40,879,3,1,255,0.18241525788062604,2
5025,4,1.0,1,40,879,3,1,274,3.2834746418512686,2
4769,4,1.0,1,40,879,3,1,254,0.3648305157612521,2
6497,4,1.0,1,40,879,3,1,315,5.837288252180033,2
985,4,1.0,1,40,879,3,1,281,0.9120762894031302,2
4568,4,1.0,1,40,879,3,1,342,0.7296610315225042,2
998,4,1.0,1,40,879,3,1,335,0.3648305157612521,2
7680,4,1.0,1,40,879,3,1,521,16.5118647565401,2
3138,4,1.0,1,40,879,3,1,308,4.195550931254399,2
3539,4,1.0,1,40,879,3,1,292,2.5538136103287647,2
8853,4,1.0,1,40,879,3,1,268,0.6384534025821912,2
6223,4,1.0,1,40,879,3,1,279,1.2769068051643824,2
1141,4,1.0,1,40,879,3,1,329,2.3713983524481383,2
6052,4,1.0,1,40,879,3,1,254,0.3648305157612521,2
4936,4,1.0,1,40,879,3,1,293,1.8241525788062605,2
4654,4,1.0,1,40,879,3,1,327,0.18241525788062604,2
3890,4,1.0,1,40,879,3,1,306,1.0944915472837562,2
3936,4,1.0,1,40,879,3,1,293,5.1076272206575295,2
4582,4,1.0,1,40,879,3,1,500,22.889830945675126,2
3256,4,1.0,1,40,879,3,1,254,0.3648305157612521,2
3424,4,1.0,1,40,879,3,1,282,1.0944915472837562,2
3999,4,1.0,1,40,879,3,1,296,0.3648305157612521,2
1438,4,1.0,1,40,879,3,1,294,1.4593220630450083,2
1689,4,1.0,1,40,879,3,1,410,7.296610315225042,2
4166,4,1.0,1,40,879,3,1,356,4.013135673373773,2
5857,4,1.0,1,40,878,3,1,256,0.18086818572369293,2
2234,4,1.0,1,40,878,3,1,277,0.7234727428947717,2
338,4,1.0,1,40,878,3,1,317,1.989550042960622,2
2663,4,1.0,1,40,878,3,1,328,0.5426045571710788,2
984,4,1.0,1,40,878,3,1,281,2.170418228684315,2
5124,4,1.0,1,40,878,3,1,279,1.4469454857895434,2
8100,4,1.0,1,40,878,3,1,318,1.4469454857895434,2
997,4,1.0,1,40,878,3,1,247,0.18086818572369293,2
8837,4,1.0,1,40,878,3,1,351,3.6173637144738584,2
2017,4,1.0,1,40,878,3,1,264,0.5426045571710788,2
1294,4,1.0,1,40,878,3,1,265,0.18086818572369293,2
3650,4,1.0,1,40,878,3,1,280,1.2660773000658505,2
8245,4,1.0,1,40,878,3,1,256,0.18086818572369293,2
3542,4,1.0,1,40,878,3,1,267,1.0852091143421576,2
7058,4,1.0,1,40,878,3,1,304,0.09043409286184646,2
6041,4,1.0,1,40,878,3,1,325,0.18086818572369293,2
1688,4,1.0,1,40,878,3,1,327,0.7234727428947717,2
2141,4,1.0,1,40,878,3,1,308,0.7234727428947717,2
2487,4,1.0,1,40,878,3,1,319,0.5426045571710788,2
8852,4,1.0,1,40,878,3,1,336,0.36173637144738585,2
7681,4,1.0,1,40,878,3,1,275,1.989550042960622,2
2691,4,1.0,1,40,878,3,1,291,0.18086818572369293,2
8389,4,1.0,1,40,878,3,1,287,0.9043409286184646,2
8687,4,1.0,1,40,878,3,1,247,0.18086818572369293,2
7368,4,1.0,1,40,878,3,1,275,1.989550042960622,2
5741,4,1.0,1,40,878,3,1,314,1.0852091143421576,2
2494,4,1.0,1,40,878,3,1,349,4.702572828816016,2
7895,4,1.0,1,40,886,3,1,288,0.4484132766957024,2
6044,4,1.0,1,40,886,3,1,280,0.17936531067828096,2
5327,4,1.0,1,40,886,3,1,242,0.7174612427131238,2
2504,4,1.0,1,40,886,3,1,337,2.780162315513355,2
7071,4,1.0,1,40,886,3,1,315,0.17936531067828096,2
1694,4,1.0,1,40,886,3,1,265,0.3587306213565619,2
4668,4,1.0,1,40,886,3,1,242,0.5380959320348428,2
7686,4,1.0,1,40,886,3,1,278,1.9730184174610905,2
602,4,1.0,1,40,886,3,1,272,0.3587306213565619,2
2237,4,1.0,1,40,886,3,1,298,0.7174612427131238,2
2023,4,1.0,1,40,886,3,1,279,0.17936531067828096,2
5863,4,1.0,1,40,886,3,1,289,0.7174612427131238,2
8395,4,1.0,1,40,886,3,1,271,0.17936531067828096,2
5746,4,1.0,1,40,886,3,1,294,0.17936531067828096,2
1680,4,1.0,1,40,886,3,1,341,0.7174612427131238,2
1003,4,1.0,1,40,886,3,1,275,1.7936531067828096,2
2842,4,1.0,1,40,886,3,1,324,0.8968265533914048,2
3943,4,1.0,1,40,886,3,1,303,1.1658745194088262,2
8115,4,1.0,1,40,886,3,1,368,3.228575592209057,2
3429,4,1.0,1,40,886,3,1,249,0.3587306213565619,2
7374,4,1.0,1,40,886,3,1,301,1.2555571747479668,2
484,4,1.0,1,40,886,3,1,316,3.407940902887338,2
2145,4,1.0,1,40,886,3,1,330,0.7174612427131238,2
3122,4,1.0,1,40,886,3,1,375,6.815881805774676,2
1843,4,1.0,1,40,886,3,1,332,0.08968265533914048,2
2668,4,1.0,1,40,886,3,1,253,1.3452398300871071,2
3548,4,1.0,1,40,886,3,1,257,0.17936531067828096,2
5131,4,1.0,1,40,886,3,1,259,1.4349224854262477,2
1440,4,1.0,1,40,886,3,1,352,2.1523837281393714,2
3143,4,1.0,1,40,886,3,1,264,0.4484132766957024,2
6055,4,1.0,1,40,886,3,1,340,1.7936531067828096,2
4177,4,1.0,1,40,886,3,1,250,0.3587306213565619,2
4658,4,1.0,1,40,886,3,1,334,1.0761918640696857,2
4941,4,1.0,1,40,886,3,1,302,0.17936531067828096,2
7547,4,1.0,1,40,886,3,1,373,3.7666715242439,2
8108,4,1.0,1,40,877,3,1,270,0.704718794809128,2
5856,4,1.0,1,40,877,3,1,270,0.352359397404564,2
5499,4,1.0,1,40,877,3,1,290,0.088089849351141,2
5411,4,1.0,1,40,877,3,1,297,0.528539096106846,2
7891,4,1.0,1,40,877,3,1,287,1.233257890915974,2
3538,4,1.0,1,40,877,3,1,261,0.352359397404564,2
8388,4,1.0,1,40,877,3,1,337,0.528539096106846,2
5740,4,1.0,1,40,877,3,1,275,0.88089849351141,2
8851,4,1.0,1,40,877,3,1,325,1.409437589618256,2
5123,4,1.0,1,40,877,3,1,268,1.409437589618256,2
7061,4,1.0,1,40,877,3,1,254,0.616628945457987,2
4581,4,1.0,1,40,877,3,1,329,0.176179698702282,2
6229,4,1.0,1,40,877,3,1,343,7.223367646793562,2
8093,4,1.0,1,40,877,3,1,279,0.528539096106846,2
4171,4,1.0,1,40,877,3,1,339,0.968988342862551,2
6230,4,1.0,1,40,877,3,1,277,0.528539096106846,2
3648,4,1.0,1,40,877,3,1,312,0.528539096106846,2
3136,4,1.0,1,40,877,3,1,319,0.176179698702282,2
6941,4,1.0,1,40,877,3,1,298,4.052133070152486,2
5023,4,1.0,1,40,877,3,1,285,1.057078192213692,2
3111,4,1.0,1,40,877,3,1,263,0.440449246755705,2
4663,4,1.0,1,40,877,3,1,309,0.176179698702282,2
7679,4,1.0,1,40,877,3,1,260,0.264269548053423,2
4767,4,1.0,1,40,877,3,1,308,1.409437589618256,2
3540,4,1.0,1,40,881,3,1,275,0.4028891353152333,2
7898,4,1.0,1,40,928,3,1,270,0.15325088328602954,2
5323,4,1.0,1,40,928,3,1,333,0.07662544164301477,2
483,4,1.0,1,40,928,3,1,337,1.302632507931251,2
3897,4,1.0,1,40,928,3,1,246,0.15325088328602954,2
5335,4,1.0,1,40,928,3,1,294,0.7662544164301477,2
6809,4,1.0,1,40,928,3,1,340,0.5363780915011034,2
601,4,1.0,1,40,928,3,1,244,0.3065017665720591,2
4770,4,1.0,1,40,928,3,1,300,0.3065017665720591,2
7158,4,1.0,1,40,928,3,1,323,0.38312720821507384,2
6043,4,1.0,1,40,928,3,1,267,0.07662544164301477,2
7687,4,1.0,1,40,928,3,1,450,9.118427555518757,2
999,4,1.0,1,40,928,3,1,329,0.6896289747871329,2
5503,4,1.0,1,40,928,3,1,242,0.6130035331441182,2
3938,4,1.0,1,40,928,3,1,259,0.3065017665720591,2
6224,4,1.0,1,40,928,3,1,282,1.0727561830022068,2
5128,4,1.0,1,40,928,3,1,298,0.2298763249290443,2
6617,4,1.0,1,40,928,3,1,337,0.3065017665720591,2
4000,4,1.0,1,40,928,3,1,339,0.6130035331441182,2
5860,4,1.0,1,40,928,3,1,248,0.38312720821507384,2
1142,4,1.0,1,40,928,3,1,236,0.07662544164301477,2
3119,4,1.0,1,40,928,3,1,281,0.3065017665720591,2
4655,4,1.0,1,40,928,3,1,306,0.07662544164301477,2
430,4,1.0,1,40,928,3,1,322,1.0727561830022068,2
4242,4,1.0,1,40,928,3,1,297,0.3065017665720591,2
3543,4,1.0,1,40,928,3,1,323,1.685759716146325,2
4937,4,1.0,1,40,928,3,1,299,0.4597526498580886,2
3425,4,1.0,1,40,928,3,1,257,0.3065017665720591,2
2018,4,1.0,1,40,928,3,1,313,0.7662544164301477,2
4173,4,1.0,1,40,928,3,1,258,0.3065017665720591,2
3257,4,1.0,1,40,928,3,1,278,0.7662544164301477,2
4665,4,1.0,1,40,928,3,1,263,0.15325088328602954,2
6053,4,1.0,1,40,928,3,1,272,0.15325088328602954,2
7067,4,1.0,1,40,928,3,1,259,0.5363780915011034,2
5414,4,1.0,1,40,928,3,1,295,0.4597526498580886,2
4584,4,1.0,1,40,928,3,1,316,0.4597526498580886,2
5743,4,1.0,1,40,928,3,1,282,0.3065017665720591,2
2489,4,1.0,1,40,928,3,1,294,0.6130035331441182,2
3887,4,1.0,1,40,928,3,1,336,0.15325088328602954,2
432,4,1.0,1,40,928,3,1,300,0.38312720821507384,2
2843,4,1.0,1,40,928,3,1,275,0.07662544164301477,2
4657,4,1.0,1,40,930,3,1,315,0.2979191505240867,2
8393,4,1.0,1,40,930,3,1,298,1.8619946907755418,2
1001,4,1.0,1,40,930,3,1,304,0.14895957526204334,2
1295,4,1.0,1,40,930,3,1,297,0.223439362893065,2
8689,4,1.0,1,40,930,3,1,259,0.3723989381551084,2
3549,4,1.0,1,40,930,3,1,254,0.07447978763102167,2
4939,4,1.0,1,40,930,3,1,293,0.7447978763102168,2
2021,4,1.0,1,40,930,3,1,281,0.14895957526204334,2
8684,4,1.0,1,40,930,3,1,319,0.2979191505240867,2
1143,4,1.0,1,40,930,3,1,241,0.14895957526204334,2
8113,4,1.0,1,40,930,3,1,363,2.3833532041926935,2
6810,4,1.0,1,40,930,3,1,272,0.2979191505240867,2
6054,4,1.0,1,40,930,3,1,330,1.6385553278824767,2
5338,4,1.0,1,40,930,3,1,311,0.223439362893065,2
1439,4,1.0,1,40,930,3,1,303,1.1916766020963467,2
3120,4,1.0,1,40,930,3,1,254,1.2661563897273684,2
4773,4,1.0,1,40,930,3,1,259,0.14895957526204334,2
8979,4,1.0,1,40,930,3,1,360,5.213585134171517,2
5325,4,1.0,1,40,930,3,1,272,0.5213585134171517,2
6618,4,1.0,1,40,930,3,1,268,0.3723989381551084,2
6940,4,1.0,1,40,930,3,1,310,0.2979191505240867,2
7546,4,1.0,1,40,930,3,1,334,2.1599138412996286,2
407,4,1.0,1,40,930,3,1,352,1.564075540251455,2
2502,4,1.0,1,40,930,3,1,336,1.4895957526204335,2
8166,4,1.0,1,40,930,3,1,284,0.223439362893065,2
5129,4,1.0,1,40,930,3,1,278,0.5958383010481734,2
7372,4,1.0,1,40,930,3,1,305,3.12815108050291,2
8296,4,1.0,1,40,930,3,1,313,0.2979191505240867,2
404,4,1.0,1,40,930,3,1,328,0.07447978763102167,2
419,4,1.0,1,40,930,3,1,268,0.14895957526204334,2
4586,4,1.0,1,40,930,3,1,336,0.6703180886791951,2
8862,4,1.0,1,40,930,3,1,251,0.89375745157226,2
6225,4,1.0,1,40,930,3,1,240,0.3723989381551084,2
7070,4,1.0,1,40,930,3,1,296,0.8192776639412384,2
3142,4,1.0,1,40,930,3,1,289,0.14895957526204334,2
9021,4,1.0,1,40,930,3,1,279,0.2979191505240867,2
1692,4,1.0,1,40,930,3,1,261,0.6703180886791951,2
5862,4,1.0,1,40,930,3,1,314,0.07447978763102167,2
8095,4,1.0,1,40,930,3,1,295,1.117196814465325,2
7893,4,1.0,1,40,930,3,1,301,2.8302319299788237,2
3431,4,1.0,1,40,930,3,1,342,1.0427170268343033,2
2239,4,1.0,1,40,930,3,1,263,1.7130351155134984,2
4666,4,1.0,1,40,929,3,1,283,0.5758901749851062,2
7525,4,1.0,1,40,929,3,1,254,1.0078078062239357,2
8094,4,1.0,1,40,929,3,1,314,0.07198627187313827,2
7892,4,1.0,1,40,929,3,1,286,0.7198627187313827,2
4001,4,1.0,1,40,929,3,1,242,0.43191763123882965,2
3546,4,1.0,1,40,929,3,1,287,0.14397254374627655,2
3939,4,1.0,1,40,929,3,1,323,1.4397254374627655,2
2142,4,1.0,1,40,929,3,1,272,0.7198627187313827,2
4175,4,1.0,1,40,929,3,1,323,0.9358215343507976,2
3653,4,1.0,1,40,929,3,1,272,0.5758901749851062,2
4587,4,1.0,1,40,929,3,1,286,2.08760188432101,2
3430,4,1.0,1,40,929,3,1,367,2.591505787432978,2
7438,4,1.0,1,40,929,3,1,276,0.14397254374627655,2
1108,4,1.0,1,40,929,3,1,289,0.791848990604521,2
8895,4,1.0,1,40,929,3,1,269,1.7276705249553186,2
2501,4,1.0,1,40,929,3,1,292,0.14397254374627655,2
3140,4,1.0,1,40,929,3,1,330,3.671299865530052,2
6814,4,1.0,1,40,929,3,1,321,0.14397254374627655,2
4243,4,1.0,1,40,929,3,1,236,0.14397254374627655,2
1682,4,1.0,1,40,929,3,1,317,0.3599313593656914,2
8893,4,1.0,1,40,929,3,1,319,0.14397254374627655,2
8894,4,1.0,1,40,929,3,1,335,0.43191763123882965,2
2665,4,1.0,1,40,929,3,1,241,0.2879450874925531,2
7069,4,1.0,1,40,929,3,1,289,1.0078078062239357,2
5507,4,1.0,1,40,929,3,1,330,1.079794078097074,2
5415,4,1.0,1,40,929,3,1,321,0.5039039031119679,2
5328,4,1.0,1,40,929,3,1,332,1.079794078097074,2
2020,4,1.0,1,40,929,3,1,308,0.9358215343507976,2
1691,4,1.0,1,40,929,3,1,259,1.0078078062239357,2
4938,4,1.0,1,40,929,3,1,256,0.21595881561941482,2
1298,4,1.0,1,40,929,3,1,260,0.21595881561941482,2
426,4,1.0,1,40,929,3,1,299,0.14397254374627655,2
8111,4,1.0,1,40,929,3,1,267,0.8638352624776593,2
6499,4,1.0,1,40,929,3,1,358,4.103217496768882,2
8913,4,1.0,1,40,929,3,1,309,1.4397254374627655,2
669,4,1.0,1,40,929,3,1,254,0.6478764468582445,2
2235,4,1.0,1,40,929,3,1,314,0.14397254374627655,2
2840,4,1.0,1,40,929,3,1,247,0.14397254374627655,2
7357,4,1.0,1,40,929,3,1,295,1.1517803499702124,2
2688,4,1.0,1,40,929,3,1,341,1.0078078062239357,2
7685,4,1.0,1,40,929,3,1,303,0.21595881561941482,2
3892,4,1.0,1,40,929,3,1,240,0.14397254374627655,2
427,4,1.0,1,40,929,3,1,252,1.079794078097074,2
3117,4,1.0,1,40,929,3,1,300,0.6478764468582445,2
5336,4,1.0,1,40,929,3,1,249,0.3599313593656914,2
6939,4,1.0,1,40,929,3,1,316,0.14397254374627655,2
2493,4,1.0,1,40,929,3,1,302,0.7198627187313827,2
7371,4,1.0,1,40,929,3,1,315,3.7432861374031905,2
4771,4,1.0,1,40,929,3,1,273,0.43191763123882965,2
8981,4,1.0,1,40,929,3,1,338,0.2879450874925531,2
3898,4,1.0,1,40,929,3,1,308,1.7276705249553186,2
1443,4,1.0,1,40,929,3,1,289,0.14397254374627655,2
6826,4,1.0,1,40,929,3,1,246,0.14397254374627655,2
8101,4,1.0,1,40,929,3,1,254,1.2237666218433507,2
3130,4,1.0,1,40,636,3,1,548,6.280511053981826,2
2328,4,1.0,1,40,1300,3,1,396,1.5144897483878592,2
6166,4,1.0,1,40,1301,3,1,339,0.703760431306583,2
8186,4,1.0,1,40,621,3,1,281,0.703153555432184,2
6827,4,1.0,1,40,615,3,1,307,0.16373684210526318,2
1681,4,1.0,1,40,615,3,1,245,0.6549473684210527,2
227,4,1.0,1,40,615,3,1,248,0.32747368421052636,2
4178,4,1.0,1,40,615,3,1,262,1.1461578947368423,2
6361,4,1.0,1,40,615,3,1,274,0.16373684210526318,2
6380,4,1.0,1,40,614,3,1,286,1.0293211915673106,2
6056,4,1.0,1,40,614,3,1,332,0.7719908936754829,2
6365,4,1.0,1,40,614,3,1,254,0.6433257447295692,2
6198,4,1.0,1,40,614,3,1,255,0.38599544683774145,2
6815,4,1.0,1,40,614,3,1,287,0.25733029789182765,2
6811,4,1.0,1,40,578,3,1,309,0.34984794863995333,2
1124,4,1.0,1,40,578,3,1,268,0.11661598287998444,2
3986,4,1.0,1,40,578,3,1,265,1.1661598287998445,2
3899,4,1.0,1,40,578,3,1,329,0.23323196575996888,2
7129,4,1.0,1,40,578,3,1,283,0.46646393151993776,2
8902,4,1.0,1,40,622,3,1,286,3.2741339249097883,2
6324,4,1.0,1,40,538,3,1,299,0.10331098513945161,2
6500,4,1.0,1,40,559,3,1,307,0.48508663366336646,2
6227,4,1.0,1,40,559,3,1,330,0.7761386138613864,2
7376,4,1.0,1,40,559,3,1,329,0.1940346534653466,2
8863,4,1.0,1,40,559,3,1,334,2.910519801980199,2
5132,4,1.0,1,40,542,3,1,292,0.09677257858180445,2
4588,4,1.0,1,40,542,3,1,264,1.5483612573088712,2
5145,4,1.0,1,40,542,3,1,785,40.41861356904824,2
6379,4,1.0,1,40,542,3,1,316,0.7741806286544356,2
5485,4,1.0,1,40,542,3,1,265,0.09677257858180445,2
6576,4,1.0,1,40,542,3,1,270,0.7741806286544356,2
5508,4,1.0,1,40,542,3,1,295,0.09677257858180445,2
7073,4,1.0,1,40,542,3,1,313,0.7741806286544356,2
7128,4,1.0,1,40,542,3,1,283,3.5805854075267645,2
5069,4,1.0,1,40,542,3,1,284,0.7741806286544356,2
6364,4,1.0,1,40,542,3,1,341,0.7741806286544356,2
4660,4,1.0,1,40,542,3,1,517,19.322241502178933,2
5146,4,1.0,1,40,542,3,1,277,4.064448300435787,2
5841,4,1.0,1,40,542,3,1,311,0.6774080500726312,2
5028,4,1.0,1,40,542,3,1,355,4.8386289290902225,2
5147,4,1.0,1,40,542,3,1,258,1.5483612573088712,2
7264,4,1.0,1,40,542,3,1,303,2.9031773574541333,2
6480,4,1.0,1,40,542,3,1,323,0.7741806286544356,2
4653,4,1.0,1,40,542,3,1,298,2.5160870431269156,2
5842,4,1.0,1,40,542,3,1,340,2.322541885963307,2
3397,4,1.0,1,40,617,3,1,255,0.3752978481431805,2
9028,4,1.0,1,40,620,3,1,355,9.2747754915744,2
7914,4,1.0,1,40,620,3,1,334,1.39121632373616,2
7464,4,1.0,1,40,620,3,1,258,0.27824326474723204,2
7689,4,1.0,1,40,620,3,1,305,1.5767118335676482,2
226,4,1.0,1,40,620,3,1,245,0.27824326474723204,2
7913,4,1.0,1,40,620,3,1,285,3.7099101966297603,2
9029,4,1.0,1,40,620,3,1,322,1.8549550983148801,2
8916,4,1.0,1,40,620,3,1,255,1.4839640786519042,2
680,4,1.0,1,40,558,3,1,340,6.996071941152403,2
1165,4,1.0,1,40,558,3,1,306,1.288750094422811,2
8896,4,1.0,1,40,558,3,1,293,5.3391075340373595,2
2961,4,1.0,1,40,610,3,1,359,7.544879996755561,2
3885,4,1.0,1,40,610,3,1,268,1.4371199993820116,2
3889,4,1.0,1,40,610,3,1,333,0.7185599996910058,2
4943,4,1.0,1,40,547,3,1,303,4.013602941176471,2
8685,4,1.0,1,40,547,3,1,239,0.08919117647058825,2
7899,4,1.0,1,40,547,3,1,329,3.300073529411765,2
5329,4,1.0,1,40,547,3,1,306,1.3378676470588238,2
4942,4,1.0,1,40,537,3,1,239,0.0890274606650384,2
7445,4,1.0,1,40,537,3,1,287,0.1780549213300768,2
7688,4,1.0,1,40,537,3,1,244,0.3561098426601536,2
8116,4,1.0,1,40,537,3,1,284,0.5341647639902304,2
603,4,1.0,1,40,537,3,1,243,0.1780549213300768,2
7177,4,1.0,1,40,537,3,1,298,1.0683295279804608,2
3895,4,1.0,1,40,568,3,1,366,6.014048235969603,2
2844,4,1.0,1,40,568,3,1,535,19.674529229100557,2
1297,4,1.0,1,40,568,3,1,302,0.08591497479956575,2
604,4,1.0,1,40,568,3,1,320,1.7182994959913152,2
3398,4,1.0,1,40,568,3,1,264,0.6014048235969602,2
2024,4,1.0,1,40,568,3,1,281,0.1718299495991315,2
2146,4,1.0,1,40,568,3,1,325,0.5154898487973945,2
3383,4,1.0,1,40,568,3,1,449,10.73937184994572,2
343,4,1.0,1,40,568,3,1,295,0.6014048235969602,2
1441,4,1.0,1,40,568,3,1,283,0.8591497479956576,2
