Order ID,Origin Port,Carrier,Service Level,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,Maximum delivery time
6500,4,1.0,1,40,559,3,1,307,0.48508663366336646,4
6227,4,1.0,1,40,559,3,1,330,0.7761386138613864,4
7376,4,1.0,1,40,559,3,1,329,0.1940346534653466,4
8863,4,1.0,1,40,559,3,1,334,2.910519801980199,4
5132,4,1.0,1,40,542,3,1,292,0.09677257858180445,4
4588,4,1.0,1,40,542,3,1,264,1.5483612573088712,4
5145,4,1.0,1,40,542,3,1,785,40.41861356904824,4
6379,4,1.0,1,40,542,3,1,316,0.7741806286544356,4
5485,4,1.0,1,40,542,3,1,265,0.09677257858180445,4
6576,4,1.0,1,40,542,3,1,270,0.7741806286544356,4
5508,4,1.0,1,40,542,3,1,295,0.09677257858180445,4
7073,4,1.0,1,40,542,3,1,313,0.7741806286544356,4
7128,4,1.0,1,40,542,3,1,283,3.5805854075267645,4
5069,4,1.0,1,40,542,3,1,284,0.7741806286544356,4
6364,4,1.0,1,40,542,3,1,341,0.7741806286544356,4
4660,4,1.0,1,40,542,3,1,517,19.322241502178933,4
5146,4,1.0,1,40,542,3,1,277,4.064448300435787,4
5841,4,1.0,1,40,542,3,1,311,0.6774080500726312,4
5028,4,1.0,1,40,542,3,1,355,4.8386289290902225,4
5147,4,1.0,1,40,542,3,1,258,1.5483612573088712,4
7264,4,1.0,1,40,542,3,1,303,2.9031773574541333,4
6480,4,1.0,1,40,542,3,1,323,0.7741806286544356,4
4653,4,1.0,1,40,542,3,1,298,2.5160870431269156,4
5842,4,1.0,1,40,542,3,1,340,2.322541885963307,4
3397,4,1.0,1,40,617,3,1,255,0.3752978481431805,4
9028,4,1.0,1,40,620,3,1,355,9.2747754915744,4
7914,4,1.0,1,40,620,3,1,334,1.39121632373616,4
7464,4,1.0,1,40,620,3,1,258,0.27824326474723204,4
7689,4,1.0,1,40,620,3,1,305,1.5767118335676482,4
226,4,1.0,1,40,620,3,1,245,0.27824326474723204,4
7913,4,1.0,1,40,620,3,1,285,3.7099101966297603,4
9029,4,1.0,1,40,620,3,1,322,1.8549550983148801,4
8916,4,1.0,1,40,620,3,1,255,1.4839640786519042,4
680,4,1.0,1,40,558,3,1,340,6.996071941152403,4
1165,4,1.0,1,40,558,3,1,306,1.288750094422811,4
8896,4,1.0,1,40,558,3,1,293,5.3391075340373595,4
2961,4,1.0,1,40,610,3,1,359,7.544879996755561,4
3885,4,1.0,1,40,610,3,1,268,1.4371199993820116,4
3889,4,1.0,1,40,610,3,1,333,0.7185599996910058,4
4943,4,1.0,1,40,547,3,1,303,4.013602941176471,4
8685,4,1.0,1,40,547,3,1,239,0.08919117647058825,4
7899,4,1.0,1,40,547,3,1,329,3.300073529411765,4
5329,4,1.0,1,40,547,3,1,306,1.3378676470588238,4
4942,4,1.0,1,40,537,3,1,239,0.0890274606650384,4
7445,4,1.0,1,40,537,3,1,287,0.1780549213300768,4
7688,4,1.0,1,40,537,3,1,244,0.3561098426601536,4
8116,4,1.0,1,40,537,3,1,284,0.5341647639902304,4
603,4,1.0,1,40,537,3,1,243,0.1780549213300768,4
7177,4,1.0,1,40,537,3,1,298,1.0683295279804608,4
3895,4,1.0,1,40,568,3,1,366,6.014048235969603,4
2844,4,1.0,1,40,568,3,1,535,19.674529229100557,4
1297,4,1.0,1,40,568,3,1,302,0.08591497479956575,4
604,4,1.0,1,40,568,3,1,320,1.7182994959913152,4
3398,4,1.0,1,40,568,3,1,264,0.6014048235969602,4
2024,4,1.0,1,40,568,3,1,281,0.1718299495991315,4
2146,4,1.0,1,40,568,3,1,325,0.5154898487973945,4
3383,4,1.0,1,40,568,3,1,449,10.73937184994572,4
343,4,1.0,1,40,568,3,1,295,0.6014048235969602,4
1441,4,1.0,1,40,568,3,1,283,0.8591497479956576,4
1004,4,1.0,1,40,568,3,1,284,3.694343916381327,4
2669,4,1.0,1,40,568,3,1,256,0.8591497479956576,4
1144,4,1.0,1,40,568,3,1,254,0.5154898487973945,4
3124,4,1.0,1,40,568,3,1,336,3.780258891180893,4
1695,4,1.0,1,40,568,3,1,286,0.8591497479956576,4
4180,4,1.0,1,40,554,3,1,358,7.266636591126023,4
1696,4,1.0,1,40,554,3,1,267,0.8352455851868992,4
3251,4,1.0,1,40,554,3,1,266,1.0022947022242792,4
4168,4,1.0,1,40,554,3,1,270,1.6704911703737984,4
344,4,1.0,1,40,554,3,1,362,3.257457782228907,4
1400,4,1.0,1,40,564,3,1,293,1.7537986056650468,4
3129,4,1.0,1,40,564,3,1,301,0.40472275515347234,4
3144,4,1.0,1,40,553,3,1,360,2.601865030674847,4
2505,4,1.0,1,40,553,3,1,308,0.06346012269938651,4
3250,4,1.0,1,40,553,3,1,257,1.0788220858895707,4
8858,4,1.0,1,40,553,3,1,279,0.06346012269938651,4
4167,4,1.0,1,40,553,3,1,305,0.3807607361963191,4
8690,4,1.0,1,40,553,3,1,283,0.7615214723926382,4
7375,4,1.0,1,40,553,3,1,335,0.12692024539877303,4
3944,4,1.0,1,40,553,3,1,242,0.12692024539877303,4
497,4,1.0,1,40,430,3,1,1037,2.4935736852791877,4
2903,4,1.0,1,40,430,3,1,2990,8.955699654822334,4
1223,4,1.0,1,40,430,3,1,1697,4.762262741116751,4
6447,4,1.0,1,40,430,3,1,1584,4.252965197969543,4
6448,4,1.0,1,40,430,3,1,3299,9.921380710659898,4
4555,4,1.0,1,40,430,3,1,1939,5.347624203045685,4
5655,4,1.0,1,40,430,3,1,1874,5.245103269035533,4
5651,4,1.0,1,40,430,3,1,1520,3.9420952690355326,4
7017,4,1.0,1,40,430,3,1,3143,9.431925928934008,4
7018,4,1.0,1,40,430,3,1,3112,9.22,4
4987,4,1.0,1,40,430,3,1,2059,5.48,4
4457,4,1.0,1,40,430,3,1,2533,6.46,4
25,4,1.0,1,40,430,3,1,2650,6.9,4
2075,4,1.0,1,40,430,3,1,6583,18.4,4
498,4,1.0,1,40,430,3,1,2803,7.0,4
3099,4,1.0,1,40,322,3,1,333,1.9142406394615066,4
6912,4,1.0,1,40,429,3,1,362,0.4048113696365565,4
1500,4,1.0,1,29,208,3,1,1052,11.795720164609051,4
2283,4,1.0,1,29,208,3,1,1387,18.5,4
855,4,1.0,1,29,104,3,1,250,0.14331843473501774,4
111,4,1.0,1,29,1383,3,1,302,0.9163423473654868,4
5947,4,1.0,1,29,1383,3,1,286,1.8326846947309736,4
4189,4,1.0,1,29,1530,3,1,319,5.006677426876581,4
5848,4,1.0,1,29,1530,3,1,337,0.3851290328366601,4
4190,4,1.0,1,29,1529,3,1,413,15.03125692340117,4
2629,4,1.0,1,29,435,3,1,421,1.4629700940594061,4
4830,4,1.0,1,29,435,3,1,462,2.9259401881188123,4
3,4,1.0,1,29,435,3,1,356,1.4629700940594061,4
8205,4,1.0,1,29,435,3,1,388,1.4629700940594061,4
7180,4,1.0,1,29,373,3,1,374,0.7960832822055541,4
9054,4,1.0,1,29,373,3,1,831,4.5111385991648065,4
5140,4,1.0,1,29,373,3,1,1476,9.96,4
4691,4,1.0,1,29,374,3,1,266,0.18903103229892337,4
9061,4,1.0,1,29,375,3,1,1258,8.96,4
5139,4,1.0,1,29,375,3,1,1267,8.82,4
1498,4,1.0,1,29,375,3,1,1253,8.78,4
5896,4,1.0,1,29,1174,3,1,377,0.38319143667791467,4
8822,4,1.0,1,29,1174,3,1,442,0.7663828733558293,4
8602,4,1.0,1,29,1174,3,1,369,0.2299148620067488,4
4686,4,1.0,1,29,443,3,1,1086,2.874412737431976,4
7472,4,1.0,1,29,443,3,1,1265,3.381662044037619,4
7939,4,1.0,1,29,443,3,1,1119,2.935282654224653,4
7471,4,1.0,1,29,443,3,1,1247,3.381662044037619,4
7938,4,1.0,1,29,443,3,1,1306,3.381662044037619,4
4689,4,1.0,1,29,443,3,1,752,1.6908310220188094,4
100,4,1.0,1,29,443,3,1,3237,7.220000000000001,4
1502,4,1.0,1,29,443,3,1,2233,4.28,4
5141,4,1.0,1,29,243,3,1,803,11.28,4
4683,4,1.0,1,29,50,3,1,446,1.3279208797697248,4
7937,4,1.0,1,29,50,3,1,649,2.6558417595394497,4
7936,4,1.0,1,29,50,3,1,777,3.12,4
7182,4,1.0,1,29,50,3,1,830,3.08,4
9062,4,1.0,1,29,50,3,1,1450,4.54,4
6647,4,1.0,1,29,49,3,1,707,1.3386085647853476,4
3747,4,1.0,1,29,932,3,1,261,0.6133473922183493,4
7932,4,1.0,1,29,932,3,1,302,1.0222456536972488,4
2976,4,1.0,1,29,932,3,1,331,0.8177965229577991,4
8607,4,1.0,1,29,931,3,1,254,1.72518379029411,4
3746,4,1.0,1,29,931,3,1,295,1.1501225268627402,4
5143,4,1.0,1,29,887,3,1,478,18.113567336027643,4
2975,4,1.0,1,29,887,3,1,328,4.175293835540019,4
1495,4,1.0,1,29,887,3,1,330,4.917568295191578,4
2284,4,1.0,1,29,887,3,1,325,8.072234748710704,4
8606,4,1.0,1,29,887,3,1,555,21.546586711916103,4
3742,4,1.0,1,29,887,3,1,461,14.268155966271616,4
5897,4,1.0,1,29,946,3,1,284,0.36662625195621207,4
3744,4,1.0,1,29,879,3,1,259,0.8208686604628171,4
3745,4,1.0,1,29,886,3,1,330,3.407940902887338,4
7933,4,1.0,1,29,886,3,1,333,1.9730184174610905,4
9059,4,1.0,1,29,928,3,1,815,37.312720821507384,4
7178,4,1.0,1,29,928,3,1,482,11.493816246452216,4
8882,4,1.0,1,29,928,3,1,776,39.312720821507384,4
1497,4,1.0,1,29,933,3,1,327,6.194772395677766,4
5142,4,1.0,1,29,933,3,1,647,27.82399095065671,4
2286,4,1.0,1,29,933,3,1,404,7.463581199611766,4
2974,4,1.0,1,29,933,3,1,261,0.22390743598835297,4
2973,4,1.0,1,29,930,3,1,306,2.3833532041926935,4
5134,4,1.0,1,29,930,3,1,311,4.91566598364743,4
3743,4,1.0,1,29,930,3,1,330,4.91566598364743,4
6644,4,1.0,1,29,930,3,1,360,6.25630216100582,4
1496,4,1.0,1,29,929,3,1,311,1.1517803499702124,4
2285,4,1.0,1,29,929,3,1,1334,67.98627187313828,4
9058,4,1.0,1,29,929,3,1,1235,65.0990131919888,4
8878,4,1.0,1,29,929,3,1,336,3.8872586811494667,4
3664,4,1.0,1,29,929,3,1,303,3.8872586811494667,4
3666,4,1.0,1,29,367,3,1,322,4.364985163204746,4
7935,4,1.0,1,29,332,3,1,449,16.33123346352526,4
3665,4,1.0,1,29,332,3,1,536,20.06,4
101,4,1.0,1,29,911,3,1,456,0.7153838722587947,4
7940,4,1.0,1,29,911,3,1,518,0.7153838722587947,4
7184,4,1.0,1,29,911,3,1,808,1.7884596806469868,4
8603,4,1.0,1,29,141,3,1,923,2.7520573679041087,4
2280,4,1.0,1,29,141,3,1,792,2.2933811399200903,4
4690,4,1.0,1,29,141,3,1,793,2.2933811399200903,4
581,4,1.0,1,29,60,3,1,334,1.685929648241206,4
7574,4,1.0,1,29,829,3,1,353,0.417427544207205,4
3741,4,1.0,1,29,829,3,1,248,0.2087137721036025,4
8203,4,1.0,1,29,829,3,1,331,1.0435688605180125,4
3740,4,1.0,1,29,829,3,1,329,1.252282632621615,4
582,4,1.0,1,29,430,3,1,421,0.3307126903553299,4
2282,4,1.0,1,29,110,3,1,1326,9.24,4
1499,4,1.0,1,29,110,3,1,1016,5.62,4
9056,4,1.0,1,29,123,3,1,1260,8.825303742648671,4
6728,4,1.0,1,29,123,3,1,783,4.412651871324336,4
9055,4,1.0,1,29,123,3,1,1270,8.825303742648671,4
8821,4,1.0,1,29,123,3,1,612,2.6475911227946014,4
7181,4,1.0,1,29,123,3,1,816,4.412651871324336,4
6645,4,1.0,1,29,123,3,1,861,4.64,4
2281,4,1.0,1,29,124,3,1,647,3.176796443443076,4
4692,4,1.0,1,29,124,3,1,1274,7.94199110860769,4
5895,4,1.0,1,29,124,3,1,756,3.970995554303845,4
9057,4,1.0,1,29,123,3,1,3243,21.72,4
1501,4,1.0,1,29,124,3,1,2350,16.6,4
7930,4,1.0,1,29,123,3,1,1051,5.68,4
7931,4,1.0,1,29,123,3,1,3261,22.5,4
1503,4,1.0,1,29,123,3,1,1028,6.04,4
8604,4,1.0,1,29,426,3,1,831,1.8590646569939384,4
6646,4,1.0,1,29,426,3,1,1284,3.718129313987877,4
4684,4,1.0,1,29,426,3,1,1122,3.1604099168896953,4
8605,4,1.0,1,29,426,3,1,1307,3.718129313987877,4
7183,4,1.0,1,29,426,3,1,1277,3.718129313987877,4
4685,4,1.0,1,29,426,3,1,2791,6.94,4
5137,4,1.0,1,29,187,3,1,470,2.3786666666666667,4
2972,4,1.0,1,29,187,3,1,393,1.1893333333333334,4
5138,4,1.0,1,29,187,3,1,578,3.52,4
99,4,1.0,1,29,187,3,1,724,4.16,4
7934,4,1.0,1,29,187,3,1,786,4.88,4
7469,4,1.0,1,29,186,3,1,1273,9.72,4
8425,4,1.0,1,29,186,3,1,977,6.36,4
5135,4,1.0,1,29,191,3,1,494,2.7449809831014407,4
2971,4,1.0,1,29,191,3,1,339,1.3724904915507203,4
5136,4,1.0,1,29,191,3,1,576,4.11747147465216,4
98,4,1.0,1,29,191,3,1,694,5.16,4
7928,4,1.0,1,29,191,3,1,888,7.48,4
7929,4,1.0,1,29,191,3,1,955,8.5,4
7179,4,1.0,1,29,191,3,1,1304,10.1,4
4958,4,1.0,1,29,937,3,1,414,4.16,4
7575,4,1.0,1,29,851,3,1,940,7.76,4
9060,4,1.0,1,29,109,3,1,299,1.4409514370664023,4
1406,4,1.0,1,34,208,3,1,691,5.8978600823045255,7
1407,4,1.0,1,34,208,3,1,631,5.8978600823045255,7
7745,4,1.0,1,34,208,3,1,658,5.8978600823045255,7
8637,4,1.0,1,34,208,3,1,629,5.8978600823045255,7
1367,4,1.0,1,34,208,3,1,1028,10.795720164609051,7
1357,4,1.0,1,34,208,3,1,1390,17.6,7
4150,4,1.0,1,34,208,3,1,1411,17.52,7
7711,4,1.0,1,34,208,3,1,3480,48.08,7
5243,4,1.0,1,34,208,3,1,2453,32.68,7
4355,4,1.0,1,34,208,3,1,4942,78.98,7
8232,4,1.0,1,34,208,3,1,2775,40.0,7
1799,4,1.0,1,34,208,3,1,2755,39.98,7
7708,4,1.0,1,34,23,3,1,689,4.13893864473259,7
8118,4,1.0,1,34,6,3,1,490,2.861538461538461,7
4827,4,1.0,1,34,6,3,1,414,1.9076923076923074,7
8269,4,1.0,1,34,6,3,1,513,3.38,7
8702,4,1.0,1,34,6,3,1,510,3.32,7
1416,4,1.0,1,34,105,3,1,336,0.4096364809636482,7
2266,4,1.0,1,34,105,3,1,309,0.4096364809636482,7
1364,4,1.0,1,34,105,3,1,283,0.4096364809636482,7
2271,4,1.0,1,34,105,3,1,321,0.4096364809636482,7
2172,4,1.0,1,34,105,3,1,274,0.8192729619272964,7
4315,4,1.0,1,34,105,3,1,404,2.66,7
7715,4,1.0,1,34,105,3,1,436,2.68,7
1076,4,1.0,1,34,104,3,1,371,0.9602335127246189,7
3570,4,1.0,1,34,104,3,1,487,2.866368694700355,7
1359,4,1.0,1,34,104,3,1,447,2.866368694700355,7
4483,4,1.0,1,34,104,3,1,336,1.2898659126151597,7
3568,4,1.0,1,34,104,3,1,315,0.42995530420505323,7
1507,4,1.0,1,34,104,3,1,246,0.14331843473501774,7
4227,4,1.0,1,34,104,3,1,372,0.8599106084101065,7
7722,4,1.0,1,34,104,3,1,415,1.3041977560886615,7
4435,4,1.0,1,34,104,3,1,411,1.2898659126151597,7
3569,4,1.0,1,34,104,3,1,312,0.7452558606220923,7
1412,4,1.0,1,34,104,3,1,413,1.4331843473501775,7
3572,4,1.0,1,34,104,3,1,321,0.14331843473501774,7
7731,4,1.0,1,34,104,3,1,398,1.1465474778801419,7
4228,4,1.0,1,34,104,3,1,534,2.866368694700355,7
3571,4,1.0,1,34,104,3,1,363,1.2898659126151597,7
1415,4,1.0,1,34,104,3,1,486,3.1,7
3655,4,1.0,1,34,104,3,1,528,3.44,7
3656,4,1.0,1,34,104,3,1,887,7.06,7
6527,4,1.0,1,34,104,3,1,1486,9.9,7
3583,4,1.0,1,34,32,3,1,323,0.7429620908876855,7
7736,4,1.0,1,34,32,3,1,374,0.7429620908876855,7
5173,4,1.0,1,34,34,3,1,397,1.297699115044248,7
2876,4,1.0,1,34,1064,3,1,336,0.6646808510638299,7
3402,4,1.0,1,34,1250,3,1,270,2.10470844414329,7
1150,4,1.0,1,34,1246,3,1,342,1.091066460587326,7
3403,4,1.0,1,34,1251,3,1,334,1.8591464354685918,7
4927,4,1.0,1,34,1251,3,1,309,1.199449313205543,7
3812,4,1.0,1,34,1251,3,1,270,0.29986232830138576,7
4816,4,1.0,1,34,1251,3,1,312,2.398898626411086,7
8283,4,1.0,1,34,1243,3,1,248,0.30936022024252713,7
8281,4,1.0,1,34,1243,3,1,272,0.1767772687100155,7
1804,4,1.0,1,34,1243,3,1,331,2.121327224520186,7
1803,4,1.0,1,34,1243,3,1,285,1.414218149680124,7
8282,4,1.0,1,34,1243,3,1,330,0.5745261233075504,7
8284,4,1.0,1,34,1243,3,1,330,0.353554537420031,7
2224,4,1.0,1,34,1245,3,1,328,0.7170106347502034,7
4925,4,1.0,1,34,1245,3,1,333,0.3585053173751017,7
4926,4,1.0,1,34,1245,3,1,254,0.3585053173751017,7
5597,4,1.0,1,34,387,3,1,277,0.7823411371237459,7
4606,4,1.0,1,34,387,3,1,289,0.7823411371237459,7
4743,4,1.0,1,34,390,3,1,431,1.4693526811084052,7
4742,4,1.0,1,34,390,3,1,467,1.4693526811084052,7
923,4,1.0,1,34,373,3,1,596,3.095879430799377,7
1859,4,1.0,1,34,374,3,1,358,0.7088663711209627,7
3007,4,1.0,1,34,394,3,1,608,0.9245689064341905,7
82,4,1.0,1,34,462,3,1,324,0.019798238057956455,7
8567,4,1.0,1,34,462,3,1,276,0.059394714173869365,7
1418,4,1.0,1,34,462,3,1,346,0.059394714173869365,7
7743,4,1.0,1,34,462,3,1,262,0.019798238057956455,7
2302,4,1.0,1,34,462,3,1,291,0.09899119028978227,7
84,4,1.0,1,34,462,3,1,312,0.019798238057956455,7
7742,4,1.0,1,34,462,3,1,320,0.059394714173869365,7
1371,4,1.0,1,34,462,3,1,263,0.019798238057956455,7
1377,4,1.0,1,34,462,3,1,344,0.019798238057956455,7
83,4,1.0,1,34,462,3,1,258,0.019798238057956455,7
2305,4,1.0,1,34,462,3,1,315,0.1267087235709213,7
7870,4,1.0,1,34,83,3,1,1124,2.575449014155183,7
1545,4,1.0,1,34,83,3,1,340,0.3219311267693979,7
1414,4,1.0,1,34,83,3,1,653,1.3263562422899193,7
4130,4,1.0,1,34,83,3,1,490,0.6438622535387958,7
1387,4,1.0,1,34,83,3,1,381,0.3219311267693979,7
1413,4,1.0,1,34,83,3,1,425,0.29617663662784605,7
5912,4,1.0,1,34,83,3,1,3775,10.84,7
1373,4,1.0,1,34,241,3,1,358,3.7599999999999993,7
2527,4,1.0,1,34,241,3,1,351,3.7599999999999993,7
1860,4,1.0,1,34,245,3,1,314,0.8934597156398105,7
9051,4,1.0,1,34,242,3,1,404,4.058661778185151,7
1380,4,1.0,1,34,245,3,1,496,7.42,7
1385,4,1.0,1,34,245,3,1,823,13.98,7
5874,4,1.0,1,34,243,3,1,1243,23.46,7
3631,4,1.0,1,34,1478,3,1,292,0.25206762028608587,7
3634,4,1.0,1,34,1478,3,1,314,1.6384395318595582,7
3633,4,1.0,1,34,1478,3,1,289,1.5124057217165152,7
6184,4,1.0,1,34,1478,3,1,286,0.6301690507152147,7
1391,4,1.0,1,34,1478,3,1,347,2.08,7
4887,4,1.0,1,34,1478,3,1,380,2.32,7
4885,4,1.0,1,34,1478,3,1,312,2.32,7
4882,4,1.0,1,34,1478,3,1,383,2.3,7
4886,4,1.0,1,34,1478,3,1,289,2.3,7
4884,4,1.0,1,34,1478,3,1,344,2.3,7
4883,4,1.0,1,34,1478,3,1,316,2.3,7
1455,4,1.0,1,34,1479,3,1,338,1.7872193436960275,7
1156,4,1.0,1,34,1479,3,1,425,4.021243523316063,7
4220,4,1.0,1,34,1479,3,1,344,1.1170120898100173,7
2959,4,1.0,1,34,1479,3,1,413,1.7872193436960275,7
4219,4,1.0,1,34,1479,3,1,348,0.6702072538860103,7
2214,4,1.0,1,34,916,3,1,322,0.21025032390024928,7
1835,4,1.0,1,34,84,3,1,776,3.8367073782834202,7
724,4,1.0,1,34,84,3,1,799,2.68,7
1379,4,1.0,1,34,50,3,1,418,0.6639604398848624,7
1858,4,1.0,1,34,50,3,1,335,0.6639604398848624,7
3192,4,1.0,1,34,50,3,1,534,1.991881319654587,7
1384,4,1.0,1,34,50,3,1,385,0.6639604398848624,7
1374,4,1.0,1,34,50,3,1,479,1.3279208797697248,7
3635,4,1.0,1,34,50,3,1,377,0.6639604398848624,7
5604,4,1.0,1,34,50,3,1,340,0.5311683519078899,7
5939,4,1.0,1,34,50,3,1,1005,3.62,7
1347,4,1.0,1,34,50,3,1,1408,4.52,7
2585,4,1.0,1,34,50,3,1,1500,4.52,7
3636,4,1.0,1,34,49,3,1,552,0.8518418139543121,7
1891,4,1.0,1,34,49,3,1,417,0.3954979850502163,7
5596,4,1.0,1,34,49,3,1,917,1.825375315616383,7
2967,4,1.0,1,34,49,3,1,487,0.4867667508310355,7
4221,4,1.0,1,34,49,3,1,2333,6.06,7
4147,4,1.0,1,34,49,3,1,6254,16.86,7
5911,4,1.0,1,34,49,3,1,8321,19.84,7
1356,4,1.0,1,34,48,3,1,2257,4.596727272727272,7
5085,4,1.0,1,34,657,3,1,313,1.159231626130099,7
5086,4,1.0,1,34,657,3,1,287,2.1011073223608046,7
4809,4,1.0,1,34,882,3,1,483,33.24,7
4808,4,1.0,1,34,882,3,1,354,13.64,7
1560,4,1.0,1,34,924,3,1,401,9.501668321747758,7
1275,4,1.0,1,34,887,3,1,331,4.639215372822243,7
4815,4,1.0,1,34,950,3,1,245,0.818904958492704,7
1392,4,1.0,1,34,950,3,1,286,0.818904958492704,7
7765,4,1.0,1,34,928,3,1,1445,86.95052997161773,7
2340,4,1.0,1,34,928,3,1,829,41.312720821507384,7
5551,4,1.0,1,34,928,3,1,730,36.481448739356644,7
3953,4,1.0,1,34,928,3,1,828,38.312720821507384,7
5550,4,1.0,1,34,928,3,1,700,35.481448739356644,7
5552,4,1.0,1,34,930,3,1,1371,87.1512057570169,7
3581,4,1.0,1,34,930,3,1,1333,77.47978763102167,7
1417,4,1.0,1,34,930,3,1,783,34.23989381551083,7
4813,4,1.0,1,34,930,3,1,1517,85.375745157226,7
4812,4,1.0,1,34,930,3,1,1283,68.47978763102167,7
726,4,1.0,1,34,930,3,1,1753,110.7196814465325,7
4814,4,1.0,1,34,930,3,1,1234,79.47978763102167,7
4811,4,1.0,1,34,929,3,1,377,7.198627187313828,7
1424,4,1.0,1,34,929,3,1,794,35.99313593656914,7
1376,4,1.0,1,34,929,3,1,664,27.195195155598395,7
4401,4,1.0,1,34,929,3,1,1151,58.787644685824446,7
7766,4,1.0,1,34,929,3,1,758,33.99313593656914,7
4207,4,1.0,1,34,929,3,1,1145,65.78764468582445,7
3067,4,1.0,1,34,929,3,1,3285,203.95881561941482,7
711,4,1.0,1,34,929,3,1,781,34.99313593656914,7
7771,4,1.0,1,34,86,3,1,2301,8.192611464968154,7
9200,4,1.0,1,34,323,3,1,270,0.9418703506907544,7
9199,4,1.0,1,34,323,3,1,294,0.9418703506907544,7
9201,4,1.0,1,34,323,3,1,287,0.9418703506907544,7
9013,4,1.0,1,34,367,3,1,333,4.364985163204746,7
1382,4,1.0,1,34,367,3,1,341,3.404688427299702,7
7735,4,1.0,1,34,367,3,1,259,0.6110979228486644,7
3034,4,1.0,1,34,367,3,1,382,4.80148367952522,7
9015,4,1.0,1,34,367,3,1,339,4.364985163204746,7
5084,4,1.0,1,34,367,3,1,275,0.6983976261127594,7
3033,4,1.0,1,34,367,3,1,366,5.237982195845695,7
4403,4,1.0,1,34,367,3,1,262,0.5237982195845695,7
5082,4,1.0,1,34,367,3,1,347,3.841186943620176,7
4402,4,1.0,1,34,367,3,1,285,2.5316913946587527,7
5083,4,1.0,1,34,367,3,1,297,1.7459940652818984,7
1383,4,1.0,1,34,367,3,1,292,2.6189910979228475,7
1078,4,1.0,1,34,367,3,1,246,0.08729970326409492,7
1393,4,1.0,1,34,328,3,1,319,0.8601719197707737,7
9017,4,1.0,1,34,367,3,1,401,8.14,7
9019,4,1.0,1,34,367,3,1,336,8.14,7
9014,4,1.0,1,34,367,3,1,387,8.14,7
9016,4,1.0,1,34,367,3,1,434,8.14,7
9012,4,1.0,1,34,367,3,1,465,11.18,7
9018,4,1.0,1,34,367,3,1,405,13.18,7
9011,4,1.0,1,34,367,3,1,420,8.06,7
3035,4,1.0,1,34,367,3,1,382,9.32,7
5081,4,1.0,1,34,332,3,1,283,1.4564671790348998,7
9010,4,1.0,1,34,367,3,1,676,28.74,7
9009,4,1.0,1,34,367,3,1,744,33.74,7
1079,4,1.0,1,34,421,3,1,259,0.1197349519505488,7
2882,4,1.0,1,34,550,3,1,559,33.10360818823307,7
1423,4,1.0,1,34,550,3,1,319,1.1282377558822834,7
4157,4,1.0,1,34,550,3,1,522,23.94946838529252,7
2881,4,1.0,1,34,550,3,1,266,1.1282377558822834,7
720,4,1.0,1,34,550,3,1,550,31.462419408821653,7
1158,4,1.0,1,34,550,3,1,325,2.2564755117645667,7
727,4,1.0,1,34,568,3,1,319,5.154898487973945,7
728,4,1.0,1,34,568,3,1,356,4.295748739978287,7
4924,4,1.0,1,34,554,3,1,343,3.006884106672837,7
3669,4,1.0,1,34,554,3,1,325,2.171638521485938,7
4923,4,1.0,1,34,554,3,1,371,5.512620862233535,7
3670,4,1.0,1,34,554,3,1,369,4.343277042971876,7
97,4,1.0,1,34,554,3,1,287,0.6681964681495194,7
3671,4,1.0,1,34,554,3,1,319,5.846719096308295,7
1617,4,1.0,1,34,556,3,1,259,0.9902267304909793,7
2349,4,1.0,1,34,567,3,1,815,37.24308669118026,7
2348,4,1.0,1,34,567,3,1,784,36.24308669118026,7
1081,4,1.0,1,34,115,3,1,275,0.2377904363539446,7
1273,4,1.0,1,34,113,3,1,395,12.654693238830015,7
722,4,1.0,1,34,113,3,1,370,9.039066599164297,7
4736,4,1.0,1,34,113,3,1,368,4.5195332995821484,7
7720,4,1.0,1,34,113,3,1,305,1.8078133198328594,7
1274,4,1.0,1,34,113,3,1,328,5.4234399594985785,7
4574,4,1.0,1,34,113,3,1,324,0.9039066599164297,7
7718,4,1.0,1,34,259,3,1,283,0.8874606289308178,7
8568,4,1.0,1,34,259,3,1,485,3.38848603773585,7
5945,4,1.0,1,34,259,3,1,427,3.0254339622641515,7
1363,4,1.0,1,34,259,3,1,516,4.840694339622643,7
8126,4,1.0,1,34,259,3,1,301,0.8874606289308178,7
7719,4,1.0,1,34,259,3,1,448,3.549842515723271,7
2319,4,1.0,1,34,259,3,1,401,2.6623818867924536,7
8943,4,1.0,1,34,259,3,1,463,3.0254339622641515,7
723,4,1.0,1,34,259,3,1,518,4.437303144654089,7
4573,4,1.0,1,34,259,3,1,432,3.549842515723271,7
8125,4,1.0,1,34,259,3,1,355,0.8874606289308178,7
1360,4,1.0,1,34,259,3,1,338,0.8874606289308178,7
1862,4,1.0,1,34,259,3,1,332,0.8874606289308178,7
1861,4,1.0,1,34,259,3,1,410,2.6623818867924536,7
8564,4,1.0,1,34,259,3,1,849,10.4,7
1271,4,1.0,1,34,259,3,1,902,9.34,7
1890,4,1.0,1,34,141,3,1,573,1.192558192758447,7
7754,4,1.0,1,34,1078,3,1,319,1.0138718173836696,7
8900,4,1.0,1,34,909,3,1,283,1.88,7
